,A2058_SKIN ,A2780_OVARY ,CAOV3_OVARY ,COLO320_LARGE_INTESTINE ,HT29_LARGE_INTESTINE ,KPL1_BREAST ,LOVO_LARGE_INTESTINE ,MDAMB436_BREAST ,NCIH1650_LUNG ,NCIH2122_LUNG ,NCIH460_LUNG ,OVCAR4_OVARY ,SKMES1_LUNG ,SW620_LARGE_INTESTINE ,SW837_LARGE_INTESTINE 
411,-0.39927855,0.6646095,-0.05018871,-2.1862726,-1.7479912,0.7306543,0.10186682,-1.8565233,-1.2333734,0.39179534,0.22391625,-0.9734034,-0.9380309,0.15836826,0.43119162
412,-1.1539327,-0.63899124,-0.7033896,0.20038547,-0.100812584,-0.7879711,-1.1053916,-1.1266136,-0.32370055,-0.02454945,-1.2210479,0.08119074,-0.6185259,-0.10576077,0.043979023
413,-0.43624344,0.17732905,-0.13806178,-1.0388017,-1.1235484,0.05570973,-1.6064961,-0.48702836,-1.1363128,-0.06287627,-2.0360503,-1.0492462,-1.2355012,-0.22360298,-0.62981457
414,0.12880461,-0.15020373,0.03634787,-0.051664107,0.03813997,0.40113592,-0.12219024,-0.0397003,0.2505743,0.37604457,0.07629312,0.42589623,0.53279394,-0.31232324,-0.32318017
415,0.32650244,1.6040057,-0.005751003,0.3410169,-0.07493477,-0.050531544,1.2100563,0.53675336,1.0906872,-1.1491529,0.0065821838,1.9124151,-0.00044891267,0.49699524,0.53692764
416,-1.1585302,-0.3390877,-0.20221245,0.5108616,0.7385284,-0.32834968,-0.44986647,-0.6240255,-0.096147515,0.21591195,-1.005764,0.14451948,-0.57555795,-0.42434102,0.30357918
417,-0.60497624,-0.59880316,-0.6432483,-1.3506365,-1.1066717,-0.9703425,-1.3012257,-1.8406211,-1.4922014,-0.26711097,-0.29532763,-1.7090786,-1.3071144,-0.7762422,-0.76836526
418,-0.0045265234,0.11202347,-0.25623932,0.7078815,-0.2825198,0.25910214,0.010861626,0.8706989,0.1993479,0.44167268,0.60886407,-0.11372526,-1.2960969,0.15769099,0.54421973
419,3.4988635,4.537735,0.67317694,0.095081724,2.9325163,2.3668835,2.8573654,3.2242203,2.1529608,-0.9837699,1.8288054,2.6480904,-0.1078687,2.691298,1.7547147
420,-0.052801568,1.0815607,2.5475793,0.9456641,1.5767442,1.6794401,0.32880375,-0.123981796,0.6107767,0.6648083,-0.35683727,0.26283425,1.0065428,-0.530399,0.2561803
421,0.13340221,2.9251885,1.7189666,-0.08291554,1.0141833,0.98631513,3.081998,1.4908837,2.4549267,-1.3775386,1.8441827,3.827446,0.3895676,2.461032,1.3609393
422,-0.3144064,0.12709396,-0.37261266,-0.6685401,0.072456196,0.19092591,-0.8191286,-0.12557201,-0.06541168,0.12692024,0.013245734,0.2476657,-0.14367531,-0.33054137,-0.36510995
423,-0.537851,-0.4441795,-1.8460735,0.13244757,-0.68306315,1.6112639,0.6167948,0.44134036,1.1715709,-0.41674307,0.11934985,-1.1743869,0.33448052,0.44281492,0.2561803
424,0.1839761,-0.29739258,0.30230588,2.5014417,0.14277636,-0.6396877,0.96814394,0.30617192,0.788721,0.56767863,1.1829541,0.8544081,0.10366568,0.17868589,0.27076453
425,-0.04222703,-0.3746541,-0.6800013,0.10527241,-0.57505155,-0.37550488,-0.7857216,-0.091382325,-0.6213528,-0.0017108701,-0.33684668,-0.5653691,-0.111724794,-0.58999735,-0.49126396
426,0.551786,0.70982105,-0.10264524,-0.27789727,0.37286374,-1.1441917,-0.07380773,1.0297207,-1.6485767,0.2736647,-0.3096799,0.63067186,0.045273382,0.25724733,-0.26447845
427,0.3173072,0.5139042,0.53618854,0.53803676,1.1604491,2.423697,0.6974323,1.4988346,1.2093167,0.34979331,1.2495896,-0.18843041,0.4611808,0.98461807,0.6827704
428,-0.083605655,-0.046719443,-0.11500762,0.2757965,0.2772284,-0.3385761,-0.3358796,-0.15022038,0.13679776,0.21459942,-0.4460263,0.36142987,0.13010748,0.15972279,0.12492177
429,-0.6817566,-0.65155,-0.38063148,0.7758194,-0.70556563,-1.1271477,-0.8341041,-0.8324235,-0.037371974,-0.17601913,-0.7238448,0.2893792,-0.03184853,-0.7694697,-0.57876956
430,-0.09188137,0.40338698,0.20541164,1.4348168,1.7005076,2.6793578,1.2330958,0.8150414,1.4573603,0.10198155,2.254247,-0.1935498,2.9566255,0.8762574,1.0218548
431,0.15179273,-0.44910252,0.57294154,-0.20588312,-0.11093867,-0.10450441,-0.110094614,-0.40545022,-0.036293525,0.15920927,0.3474481,-0.15923095,0.35100666,-0.062416524,-0.11291133
432,0.6483362,0.26272875,1.187719,0.8301697,0.9185479,0.4920376,0.73199123,1.4511282,0.13571931,0.7356866,0.46534163,0.06488454,1.0506124,-0.6990352,0.7775681
433,0.48282164,0.639492,0.5528944,0.17253093,0.17934279,1.0601728,0.6340743,0.4492915,0.5676387,0.21853709,0.3115675,0.24008138,1.3591001,0.29381904,0.62807935
434,0.6299457,0.10699994,-0.05586872,-1.1672043,-1.0616668,0.51476294,1.1121395,-0.63157904,0.49753943,0.62018114,0.04810119,-0.7382907,0.4116024,0.5579481,0.45306802
435,0.37707633,-0.22605874,0.25552934,0.73505664,1.2167052,0.057414122,0.9220653,-0.108079605,0.7779366,0.4469229,-0.29327732,0.22491284,0.2744356,0.31413668,-0.30823126
436,0.39086917,-0.14919904,-0.345215,-0.1420215,-0.24932867,-0.6095766,-0.60774314,-0.22575566,-0.011489164,0.25765145,0.30644172,-0.4565347,0.609916,0.29381904,0.0035076574
437,-0.77554816,-1.4754055,-1.2613668,-0.45793268,-1.922385,-1.1498733,-1.3069854,0.020727966,-0.9098383,-0.90764135,-0.74947387,-1.7432079,-0.6256872,-1.2909552,-0.76836526
438,-0.15578836,0.12207048,0.17199983,-0.019733312,0.4347455,0.65679675,0.075371645,0.4174871,0.06130623,0.49680027,-0.7392222,0.22491284,0.25074816,0.9439828,0.18799879
439,0.34489295,0.32301086,-0.49991167,1.3804666,0.35036135,0.86700684,0.7953493,0.6957751,0.9720576,-0.5007471,0.94204134,0.20215999,0.6980552,2.8944743,0.7885064
440,1.2000512,0.63446844,0.4793885,0.6875001,0.6653955,-0.7635412,0.2596859,0.19803713,-0.2943667,-0.15265551,0.14395371,-0.9923641,-0.53203917,-0.0644483,-3.3023832
441,0.75408155,0.36319894,0.28559995,0.80299455,1.3235918,0.5999833,0.38064212,1.1330849,0.6970528,0.7173108,1.4597474,0.40314344,0.89085996,0.55117553,0.53328156
442,-1.3424352,-0.6324606,-0.32583615,-0.36071357,-0.27126855,-0.6050315,-1.289706,-0.44520563,-0.74106085,0.2736647,-0.8622415,-1.0909598,-0.2438236,-0.90153414,0.1679454
443,-0.3350957,-0.08489813,-0.22850753,1.8152691,0.9297991,-0.091437295,0.12260216,-0.27664262,1.1392174,0.37604457,0.37820294,-0.51607126,0.032052472,0.5308579,-0.0085243685
444,0.20696422,0.09695293,-0.5249705,-0.014298285,-0.37826768,0.3443224,-0.7004763,-0.17327851,-0.34526956,0.011939777,-0.87249315,-0.41899252,-0.2732401,-0.31774127,-0.4110504
445,1.2644178,1.7597345,-1.2312962,-0.9368948,-1.4498339,-1.3941714,0.3057645,-0.9763381,0.06076702,-2.3934622,0.28593847,1.5104483,-0.46538383,2.4542592,-0.26447845
446,-0.37058938,-1.3046062,-0.913884,-2.7433634,-1.4160802,-0.67718464,-0.8122168,-0.9516898,-1.3250417,-0.3589903,0.13472727,-0.8710156,-1.2905883,-0.8040097,0.06585545
447,-1.3240448,-1.2443241,-0.5139446,-2.6006937,-1.3879521,-2.2975063,-0.64806193,-0.9214756,-1.9343662,0.07806667,-0.45627788,-0.2748912,-0.754591,-0.7417023,-0.29000095
448,-1.0711755,-0.6274371,-0.3178173,-0.512283,-0.6909391,-0.52668566,-1.0247542,-1.0224544,-1.0823904,-0.09674038,-0.6725868,-1.4170837,-1.3677102,-0.7918191,-0.11666679
449,0.08742597,0.10699994,0.06909146,-0.2194707,0.40661743,-0.9834096,-0.8657831,-0.21303394,-0.6402257,0.20121127,-1.0160156,0.033030562,0.9624732,0.46313253,-0.5678314
450,-0.9608324,-1.7014636,-0.8838134,-0.15628844,-1.1460509,-1.2691815,-0.22241113,0.21155398,-0.43370247,-6.1788917,-0.18614803,-0.9734034,1.1001909,1.2148844,-0.19374469
451,-1.0987611,0.3029168,0.30564705,-0.228982,0.03532718,-0.013034629,-1.255147,1.1569381,0.12331713,0.55455303,-0.32351956,-0.15733486,0.7476335,0.1841039,0.7739221
452,-0.89186805,-0.24213395,-0.76353085,-2.328942,-0.6245569,-0.18461145,-0.88248664,0.43338925,-0.13443251,-0.35636523,0.055277307,-0.23700774,-0.2157843,-0.45508838,0.17633137
453,1.4023465,0.31296384,0.22879991,0.97283924,0.5022528,-0.1806345,-0.28058532,0.99791634,0.43822464,0.15080887,0.116786964,0.51311547,1.4141872,0.8627124,0.14935043
454,-1.6320857,-0.19390826,-1.3448963,-0.8084922,-1.5848485,-0.5681027,0.009709663,-0.763249,-0.83434683,-0.7711349,0.009657663,-0.65865576,-1.5439888,0.8288497,-0.26958293
455,-0.68221635,-0.33456653,1.632096,-0.711341,-0.8253912,-0.09939118,-0.24314648,-0.12080137,-0.63860804,0.15947178,-0.38144115,-0.31850082,-1.0757486,-1.148732,-0.69544387
456,1.06672,0.46366912,-0.09629701,-0.2194707,0.2884796,0.74201703,0.67439306,0.16623282,0.64852244,0.28101507,0.16189404,0.8316552,-0.80251676,0.6256735,0.86507386
457,0.23914759,-0.9630076,-0.8570839,-0.8859414,-1.6242278,-2.002076,-0.40626463,-0.76642954,-1.8804437,-0.36949083,-1.4670863,-0.9468584,-0.7705663,-0.5419123,-0.67721355
458,-0.7521003,-0.9630076,-0.8103074,0.04209019,-1.1179229,-0.8498978,0.19632785,-0.36330944,0.046207942,-0.84463835,0.08705731,-1.2653981,-0.9380309,-0.089506686,-0.220361
459,-1.9125407,-1.0986423,-1.8226852,-1.3778117,-1.0729179,-1.0231789,-1.6122559,-2.381295,-0.8882693,-0.2802366,-1.0723995,-1.5725616,-0.7066653,-1.4602687,-0.5641853
460,3.4115086,0.074849464,0.36578828,0.66032493,1.3235918,-0.2613097,0.33456358,1.2841555,1.4034377,0.4547983,1.3110992,0.35384557,1.0175602,3.266964,1.4885516
461,0.15179273,0.1522115,0.20875284,0.27715528,0.29973087,0.19092591,-0.20340373,-0.026183449,-0.069725476,0.26841444,-0.07799358,-0.038261674,0.30142826,0.029690025,-0.11447915
462,0.021220194,-0.2848338,-0.6699778,0.23843065,-0.3943569,-1.2521375,-0.8945822,-1.151262,-0.97993755,-0.17313151,-0.064666495,-0.41520038,-0.82234806,-0.65501374,0.10195153
463,-0.5944018,-1.0484072,-0.98739004,-7.451459,-1.0054107,-0.9669336,-0.7148759,-1.0105278,-1.1470973,-0.6608797,-1.7131248,-0.8406785,-1.4558495,-0.72544813,-0.14882512
464,0.78626496,-0.471206,-0.57709295,0.084891036,-0.47997868,0.16251916,-0.3649091,-1.1043507,0.34116414,0.07594032,0.6191157,-0.55778486,0.7366162,1.986954,0.21169822
465,0.6851172,1.1267723,-1.4584965,1.8967943,-0.40493307,-0.45765725,-0.9717638,-0.829243,-1.9397584,0.3133041,0.5012222,-1.2161003,0.36753276,0.66630876,0.42754552
466,1.2230393,1.2724541,1.024001,0.8981075,1.6948822,0.8158746,2.3620205,0.8150414,1.4627525,1.4392201,0.9369155,1.0667679,1.4858004,0.32768175,2.1740127
467,-0.81554747,-0.84897393,-1.3248491,-0.4504595,-0.7471952,-0.52998084,-1.8599283,-2.1030068,-0.9907221,-0.1668312,-1.2056704,-1.3336567,-0.3491501,-0.9137247,-0.35125488
468,0.008806586,0.049731918,-0.35757735,-0.45256558,-0.002926983,-0.37493673,-0.46633953,0.19565183,0.24572125,0.047641475,-0.40296954,0.1483116,0.08548695,-0.32112756,-0.09099846
469,-0.79393864,-0.80325997,-0.20288067,-0.5455725,-0.38304946,0.07729888,-0.355463,-0.45077142,-0.6283628,0.10565673,-0.27277413,0.05161204,-0.48576608,-1.263865,-0.6152303
470,3.5540347,0.07836595,0.5295062,0.6467374,2.4430883,2.0316842,2.0221913,0.6957751,0.26081952,1.100579,2.6335566,0.39176697,1.3150305,3.6394536,1.8531586
471,0.5425908,0.8253617,1.465037,0.12701255,1.4811088,1.5487691,1.0833404,0.71962833,0.18802416,-0.18888225,-0.1878908,0.17940716,0.8633164,-1.2029122,0.081898145
472,0.5701766,0.8354088,0.21877636,0.5652119,0.9129223,1.0601728,1.4289296,0.8945523,0.702445,1.0428262,1.4853764,-0.3727284,1.155278,1.1810217,1.3973999
473,0.85982686,0.90573794,1.5352017,-0.2507221,0.4347455,-0.8601242,0.6628733,1.3557152,-0.21251231,-0.3668657,-0.35734987,0.8961216,-0.9270136,-0.6197965,-6.5801997
474,-1.1401398,-0.91026074,-0.94395465,2.3180094,-1.8098727,-0.7805853,2.125868,-0.30049586,0.10660116,-0.54012394,1.9672021,-0.6814086,1.8603926,-0.40382025,0.63537145
475,0.08742597,-0.2069694,-0.25303182,-0.15425032,-0.15369332,-0.43629533,-0.7356112,-0.6177442,0.039198007,0.15999681,0.5012222,-1.1288812,0.4116024,0.24505675,-0.10295757
476,-0.16590314,3.4174926,0.17199983,2.909069,0.5753857,0.98063385,0.6859127,-0.81413597,-0.46767366,0.42329678,-0.18199612,-0.7382907,0.3840589,-0.70445323,0.8905963
477,0.56557894,0.27779925,-0.08059345,-0.22150883,-0.38237438,1.7703416,-0.08820728,1.0694761,-0.2165565,0.3114665,0.05681506,0.2476657,1.1607866,-0.68278116,0.14825661
478,-0.29785496,0.052746043,0.54287094,0.044128306,1.0141833,1.1397117,0.8875065,-0.50945044,1.1931399,0.42854705,1.5673894,-0.20678437,1.1332431,0.86948496,0.7338153
479,-0.067973725,-0.2140023,-0.33619377,-0.7099822,-0.29793397,0.19660723,0.8241484,0.39363384,-0.8559158,-0.0045985044,0.90103495,-0.4246807,-0.27527833,0.6527636,0.8869502
480,0.5333955,1.498512,-1.4651788,-0.25819528,0.16527876,3.247493,0.34608322,0.23540725,-0.6413042,0.6359319,1.3008475,0.49794692,2.0311623,0.41572478,-0.68085957
481,1.3149917,3.1663172,3.4296513,0.48368648,2.9775212,-1.065221,3.5831027,3.5104592,2.2392368,1.3027136,3.6228366,0.47140193,3.83251,2.0004992,0.55515796
482,-0.15440907,-0.59076554,-0.232116,-0.1162051,-0.7083785,-0.16870369,-1.7332121,-1.0717512,-1.1956276,0.0709132,-1.2569284,-0.35187164,-0.9986267,-0.21547592,-0.45626166
483,-0.97462523,-1.3347473,-1.2713903,-0.69503593,-2.3611827,-1.3544018,-2.067282,-0.8443501,-1.6809303,-1.0336473,-1.6977475,-1.4625895,-1.5439888,-0.65501374,-1.2532924
484,-1.2504827,-0.9780781,-1.9028735,-0.17395231,-1.3879521,-0.6499142,-0.43085906,-0.301291,0.12385637,-0.44299433,0.18034692,-1.5384322,0.13837051,-0.570357,-0.68450564
485,-0.23210894,-0.33456653,-0.095628776,0.24454507,-0.11093867,0.30455294,-1.0593132,-0.047651377,-0.30401883,-0.041612763,-0.9391285,-0.3397368,-0.43784028,-0.33731392,0.09538861
486,-0.15440907,-0.38540444,-0.6165189,-0.53674066,-0.5086693,0.0011687512,-0.2517862,-0.17725408,-0.9098383,0.104869194,-0.43679982,-0.76104355,0.043069903,-0.908984,0.38014662
487,1.3241869,0.15723504,-0.8103074,-0.5890528,-0.99978507,-1.5134797,-0.80991286,-0.15737636,-1.546124,0.026902989,0.14139083,0.46381763,-1.0922748,0.6053559,-0.34542117
488,0.46443117,0.014567361,-0.1073229,0.12293625,0.31660765,-0.931141,-0.903222,-0.085816585,-1.2171966,-0.10304069,-1.0365189,-0.22487289,0.005059816,0.011404169,-1.070989
489,-0.2840621,-0.37450343,-0.27060643,0.018311903,-0.3045159,0.11706833,-0.32148004,-0.05401224,-1.163274,0.21984966,0.21674015,-0.44250378,-1.6596717,-0.08747491,0.15992403
490,0.06673667,0.4938102,-0.2660624,0.69429386,0.7947845,0.29319027,0.6859127,1.2046446,0.72940624,0.26972702,1.577641,0.52069974,-1.6541629,1.3706529,1.0692537
491,-2.2803507,-1.1991125,-0.9005193,-0.7215317,-1.5735973,-1.6782389,-1.9117666,-1.4033115,-1.8103443,-0.36161545,-1.1749156,-0.8179257,-0.82234806,-3.1059957,-0.93608445
492,0.24374522,0.8504793,1.2846131,0.96604544,0.9129223,1.838518,1.1121395,0.5447045,1.2093167,1.457596,0.9984252,0.44864908,2.1027758,0.66630876,0.38743877
493,-0.5350924,-0.415445,-0.29275846,0.95925164,-0.5165452,0.16820048,-0.39445698,-0.5496829,-0.5194393,-0.23035921,0.7062543,-0.47170326,0.13671792,0.6459911,-0.2571863
494,-0.8688799,-2.2841907,-1.3181669,-0.99668014,-1.8830059,0.0034412898,-0.16020505,-1.4510179,-2.4196687,-0.9338926,-2.2103279,-0.9999484,-2.1389291,0.6256735,-0.46574146
495,0.7586791,-0.09996864,0.4660237,-0.75889754,-0.06705893,1.8555619,-0.0208174,0.0032355576,-0.7518453,0.26578933,-0.58339787,0.30833992,0.23697639,-0.32790008,-0.7100281
496,0.06489762,1.0011846,0.4560002,0.09644048,-0.24370307,0.24773943,-0.0041139224,0.783237,0.7725443,0.13322054,0.2336553,0.6534246,-0.4053389,-0.011622476,0.29628706
497,-0.56727576,-0.18587065,0.03634787,0.29006347,0.2322235,-0.106208794,-0.47273293,-0.8356039,0.26081952,-0.5112476,-1.031393,0.37280628,-0.010915434,-0.49721357,0.12783863
498,0.09202361,0.67465645,-0.36091855,0.7826132,1.4361039,1.4408233,0.85294753,1.0217695,0.9666654,0.82494086,0.34232232,1.5635382,0.87433386,1.2284296,0.49682087
499,0.06075975,0.06681186,-0.07558168,0.61956227,-0.16269429,-0.09711864,-0.30016872,-0.13670352,-0.021734444,0.22221227,0.15420534,0.044406973,0.39507627,0.06761625,-0.30531442
500,-0.09969734,0.04169431,0.2655529,-0.5000542,-0.56155,-0.49958563,1.158218,-1.055849,0.1993479,0.21932462,0.15728082,-0.37803742,-0.023585463,0.78821445,1.1567594
501,-0.66244656,1.3930182,-1.0542136,-0.63593,1.4023504,0.51476294,1.2330958,1.0456228,2.5735564,-0.082564704,-0.17399988,1.013678,1.5574136,0.30059162,1.0145626
502,-0.6560099,-0.35415822,0.6898829,0.19291233,0.2772284,1.1510744,0.7262314,-0.52551156,0.35194862,-0.47449586,-0.14155354,0.8961216,-0.027441567,-0.11998311,0.08299197
503,-1.0435896,-2.4901543,-0.8904957,-1.4321619,-1.4835875,-0.6180987,-0.6048633,-2.389246,-0.74968845,-0.23823458,-2.5537567,-0.114483684,-0.08583386,-2.6860983,-0.31333575
504,1.3885536,0.12709396,-0.56306,0.114104345,-0.046806727,-1.985032,-0.13946971,0.16941325,-0.9961144,0.07187137,-0.18097097,-0.6017737,0.28324953,-0.9130475,0.40202305
505,0.80005777,-0.17632598,-0.12336057,-0.9382536,0.31098208,-0.6885474,0.49583855,-1.9121809,0.9397041,-1.553422,-1.7592571,1.6469653,-0.40423718,0.34799936,0.28170276
506,-0.2927976,0.34310487,0.15195273,1.461992,0.6260162,1.2022066,0.24816628,1.0933294,0.74019074,0.42067164,1.7980506,0.5472447,1.1056995,-0.311646,0.3837927
507,0.9104008,-1.5608052,-1.4551553,-0.5156799,-1.6242278,-0.044282075,0.24816628,-0.3203736,-1.1956276,-0.014311469,0.44996414,0.32350847,-0.86641777,-0.48705477,-0.33594137
508,-0.89646566,-0.48175538,-0.7067308,-0.22762325,-0.72975576,-0.59423697,-1.1226711,-1.2800696,-0.68929523,-0.30648783,0.37820294,-1.4587973,0.02874725,-0.12201488,-0.41250885
509,-0.0891228,1.3176656,0.14192921,0.19019474,-0.49235505,-0.6550274,-0.5835519,1.1489869,-0.81817,0.43904755,0.57810926,1.2791277,-1.2960969,0.06964799,0.22373025
510,0.45983353,-0.13664027,0.0069454885,-0.6780515,-0.5953037,-0.5378779,-0.49197072,-0.22734588,0.788721,0.46004853,0.64987046,-0.47397855,-0.3811006,0.40217972,0.49682087
511,1.3011987,2.7443423,0.6865417,-0.13318957,0.4853759,0.1227497,1.9991518,1.2603021,1.4627525,-1.737181,0.3371965,2.6822197,0.10972524,0.66630876,0.4858826
512,-0.2399249,0.04018727,0.017971383,-2.5327559,-0.0074274666,-0.25903717,0.81262875,-0.6559094,0.33577186,0.62280625,0.28901398,-0.6624479,-0.67857087,-0.06715731,1.0072706
513,-0.083605655,1.2573837,0.12522331,-0.45521516,0.015074979,0.8954136,1.1466984,-0.66863114,1.3117695,-0.7133821,-1.6157347,1.9768815,-1.3401667,3.077333,0.70464677
514,0.023519015,-0.86906797,-0.3953327,-0.16919665,-0.6043047,-0.7391114,-0.9049499,-1.9519364,-0.5059587,0.0913498,-0.28558862,-1.4701737,-1.0096442,-1.1419594,-0.31807566
515,-0.2619935,-0.10649921,-0.5964718,-0.0258477,-0.21895039,-0.75501925,-0.8922783,-0.2448383,-0.10747124,0.14975883,-0.69052714,-0.60935795,-0.16956621,-0.1599411,-0.062486194
516,-0.8183061,-0.2305799,-0.49757284,-0.09786189,-0.14863026,-0.039736997,-0.0092977425,-0.26869154,0.33577186,-0.3458647,-0.34709826,0.02734235,-0.4207633,-0.25746566,0.1931033
517,-0.5594598,-0.26072094,0.15529393,0.22076684,-0.071559414,-0.74649715,-0.03579292,1.053574,-0.31345525,0.28469023,-0.83148676,0.74064386,-1.6045846,-2.3203812,-0.12552309
518,-0.2693497,1.1569134,0.212094,1.3668789,1.0141833,1.1681185,1.9127545,-0.2106486,1.9858009,-1.1255267,1.4392443,2.048932,0.3840589,2.088542,1.4229224
519,0.022139696,0.0045203515,1.0206598,1.5367236,0.22659792,0.0062819766,0.4267207,0.19644696,0.16645516,-0.2802366,-0.31890634,0.40314344,-0.21258923,-0.35546434,-0.77565736
520,0.06489762,0.06078365,-0.009760417,0.2757965,0.036452305,-0.19597417,-0.27770543,-0.03731496,0.1907203,0.15632164,-0.15180515,0.43727267,0.2011698,-0.086120404,0.007882945
521,-0.10705355,-1.3247002,-0.21223599,0.30025417,-0.53679734,-0.35959712,-0.5633925,0.66397077,-1.5029861,0.12665772,-0.06722939,-1.1933475,-0.86090904,-1.3180455,-0.63346064
522,-0.26383254,-0.03164893,-0.1073229,0.8709324,0.39536622,0.13979371,0.17904837,0.56060666,0.637738,0.15737168,1.2854702,0.039477203,0.59338975,0.05745743,0.660894
523,0.24834283,-0.17280954,-0.08560523,-0.31322497,0.5753857,0.8272373,0.52463764,0.4492915,0.027874276,0.6044304,-0.024685213,0.56620544,0.29041088,0.029690025,0.80309063
524,0.7264958,1.0564432,1.3681426,1.2174157,1.0029321,1.145393,0.6974323,1.3636663,0.5406774,0.5781791,0.71650594,0.59275043,0.81924677,0.79498696,0.7228771
525,-1.1907136,-0.18687536,0.1953881,0.592387,0.614765,0.7363357,0.5649565,-0.60637414,0.61616904,0.4364224,-0.20603617,1.0857286,-0.024687203,0.19764897,-0.41433188
526,1.6919968,-0.2612233,-0.010428652,1.1562716,1.0535625,-0.3726642,0.15600911,0.4810958,0.04189414,0.37079433,0.3218191,-0.11637975,1.1828215,1.2758373,0.2561803
527,1.1356844,-0.07585579,-0.61986005,0.6331498,-0.45578858,-0.1562047,-1.416422,0.775286,-0.16462912,0.26368925,-0.10259744,1.9655051,0.17803323,-0.25137037,-5.9239073
528,-1.0573826,-0.1527155,-0.2747829,-0.12028137,-0.41022113,-0.14370574,-0.7194837,-0.49529743,-0.90444607,-0.030324725,-0.7141058,0.050095186,-0.19655891,-0.3538389,-0.76836526
529,0.33110008,-0.19340593,-0.3014455,-0.26295096,0.4797504,-0.46010023,0.2308868,0.4890469,-0.7065504,0.47842443,-0.04826391,-0.32267216,0.75865096,-0.68819916,0.34003988
530,-0.40622094,-0.47874126,-0.25289816,-0.36676005,-0.28083208,0.08866157,-0.5570568,-0.31719315,-0.6040976,0.23428784,0.24544463,-0.5149337,-1.163888,-0.49315006,-0.21161042
531,-1.4527782,0.24263468,0.25887054,-0.3971962,0.42349428,-0.04541832,0.0696118,-0.27664262,-0.69684434,0.09804387,-0.011870704,-0.421647,0.14828621,-1.263865,-0.15670063
532,-1.1493351,-0.8856455,-0.69336605,0.9049014,-1.1798046,-1.615744,-0.64633393,-0.6376219,-1.3196495,-0.2959873,0.79851884,-1.830427,0.27718997,0.13127813,-1.176725
533,-0.66934305,-2.0782268,-1.5186377,-0.6461206,-2.8337338,-0.9407995,-2.251596,-2.2461264,-1.8211288,-0.4876215,-1.0006382,-2.4864671,-0.28723222,-0.783692,-1.235062
534,0.7402887,0.11202347,-0.022456909,-0.26295096,-0.18744697,-0.05564477,-0.33760756,0.26641652,-0.21504666,0.005639478,-0.4901082,2.4850283,-0.72594565,-1.0017679,-0.57876956
535,-0.86428237,0.2024466,0.024319628,0.76223177,0.94105035,1.1965252,0.15600911,-0.046061162,1.964232,-0.05815105,0.37820294,-0.12661853,0.5713549,0.45636004,0.26711848
536,-0.09923758,0.09695293,0.7433418,-0.26702723,-0.002926983,-0.54350245,-0.3594949,-0.22655079,-0.25593612,0.3471682,-0.37272727,-0.38182956,-0.31940308,-0.6353734,-0.06649687
537,0.25294048,0.22756414,0.42592958,0.2723996,0.15909062,-0.4033435,-0.32781586,0.2075785,-0.4482616,0.41279632,-0.2619074,0.48657048,0.3785502,-0.2906511,-0.020191789
538,0.059840247,0.31296384,0.42258838,0.24046883,-0.2763316,0.53748834,-0.67686105,0.1829301,0.29263383,0.24636342,0.4192094,0.5396604,0.11633571,-0.025167575,0.17232068
539,-0.5557817,-0.6249254,-0.6064953,-1.2419358,-0.88614774,-0.106208794,-0.39123148,-0.7958484,-0.5992446,0.2127618,-0.18942854,-0.34390816,-1.0812573,-0.74034774,-0.19338009
540,0.36788103,-0.6500429,-0.46015164,-0.5679921,-0.58742785,-0.3147144,-1.8253692,-0.38795784,-1.0877826,0.11274456,-0.69924104,-0.08642185,-0.40974587,-1.3180455,-0.34359813
541,0.20236658,-0.23309164,0.17199983,0.023067566,0.5078784,-0.23176667,-0.10894265,-0.030954095,0.12709172,0.34454307,-0.3988689,-0.42581838,-0.28618556,-0.33724618,-0.25791553
542,-0.9608324,-0.8700726,0.0918115,0.6875001,0.6991492,0.055141583,1.2734144,-0.088201895,0.10552271,-0.12351664,2.4746568,-0.15961015,1.7447097,-0.8873119,0.29628706
543,0.8368387,0.1522115,0.25218818,1.0000144,-0.27183113,0.821556,0.5707163,0.6083132,0.96127313,0.26080158,0.3371965,-0.2610499,2.5159287,0.99816316,0.13367233
544,-0.0026874752,-0.4397588,-0.19252302,-0.4986954,-0.51316977,-1.1612358,-0.7304273,-0.469854,-0.6558632,-0.0718017,-0.38144115,0.0133114355,0.043069903,-0.6008334,-1.0053598
545,0.6115552,0.81531477,1.3347309,1.6454244,1.1154443,0.4295427,1.1870171,1.7850738,0.96127313,0.7461871,0.28081268,1.3549705,1.0836648,1.0252533,0.63537145
546,-0.4532547,-0.015573666,0.042362005,0.36139825,-0.29602125,-0.09086914,0.27120554,0.2584654,1.5166751,0.4469229,0.41408357,-1.0416619,2.5159287,0.36154443,-0.4267285
547,0.9287912,0.21751714,0.12188212,0.57200575,0.35036135,0.25910214,0.2308868,0.5208512,-0.038989633,0.5204264,-0.23176768,1.1046894,0.11853919,0.7272616,0.43848374
548,-0.11211092,0.09695293,-0.043172225,0.42254233,-0.15481845,0.7306543,-0.578944,-0.17645895,-0.6256666,-0.06865154,-1.005764,-0.32191375,0.15159144,0.27417868,-0.474492
549,1.0989034,2.6137311,0.32569414,0.17728657,1.7567638,2.0089586,2.125868,1.4829326,1.8671715,-0.59787667,0.18393499,2.7846074,1.887936,0.7408066,1.0327929
