,A2058_SKIN ,A2780_OVARY ,CAOV3_OVARY ,COLO320_LARGE_INTESTINE ,HT29_LARGE_INTESTINE ,KPL1_BREAST ,MDAMB436_BREAST ,NCIH1650_LUNG ,NCIH460_LUNG ,OVCAR4_OVARY ,SKMEL30_SKIN ,SW620_LARGE_INTESTINE ,SW837_LARGE_INTESTINE 
473,0.9057379,-0.15918544,-0.2507221,0.5908932,-0.8601242,0.6628733,-0.81304914,-0.36686572,-1.1716229,0.16772279,-0.9270135,-6.5801997,-0.37873256
474,-0.9102607,2.0128915,2.3180094,0.53400004,-0.7805852,2.125868,0.06859358,-0.54012394,-0.8795392,-0.76630735,1.8603925,0.63537145,0.09270392
475,-0.20696937,0.20102128,-0.15425031,-0.058164,-0.43629533,-0.7356112,-0.4930887,0.1599968,0.70687616,-0.024612157,0.41160244,-0.10295756,0.3740709
476,3.4174926,-0.32823554,2.9090688,0.09829246,0.98063385,0.68591267,0.1007064,0.42329678,-0.31770757,-1.6144632,0.3840589,0.8905963,1.0734841
477,0.27779925,0.3483983,-0.22150882,1.5960075,1.7703416,-0.0882073,1.4319284,0.31146646,0.90732574,0.9264752,1.1607865,0.14825661,0.7718288
478,0.052746072,0.5651292,0.044128306,-0.41848794,1.1397117,0.8875064,0.10654508,0.42854702,0.17368026,0.86177534,1.133243,0.7338153,0.88127893
479,-0.21400227,0.4957753,-0.7099822,-0.05484522,0.19660728,0.82414836,1.8552336,-0.0045985146,-1.3377097,0.57944894,-0.2752783,0.8869502,2.2507405
480,1.498512,0.6908331,-0.25819528,2.629568,3.2474933,0.34608322,1.7092663,0.63593185,0.79851025,1.4205465,2.0311623,-0.6808595,-0.065758534
481,3.1663172,3.4259768,0.48368645,6.2185845,-1.065221,3.5831027,2.1062975,1.3027135,1.9210279,2.6968973,3.8325098,0.55515796,1.1295439
482,-0.5907655,-0.82628316,-0.116205096,-0.17029113,-0.16870365,-1.7332121,0.03940011,0.070913196,-0.68768024,-0.38857803,-0.9986267,-0.45626166,-0.9980603
483,-1.3347473,0.24003287,-0.69503593,-1.6990604,-1.3544018,-2.067282,-1.9399168,-1.0336473,-1.3949809,-0.8380653,-1.5439887,-1.2532923,-0.5068693
484,-0.97807807,-0.2493455,-0.17395231,-0.8124738,-0.64991415,-0.43085906,-1.1808867,-0.44299433,-0.32057115,-1.0733374,0.13837053,-0.68450564,-0.33148214
485,-0.3345665,-0.6390276,0.24454506,-0.9072959,0.304553,-1.0593132,-0.8072104,-0.04161277,-0.48035812,0.079495765,-0.43784025,0.09538861,-1.038103
486,-0.3854044,-0.34860823,-0.5367406,-0.026872704,0.0011687966,-0.2517862,0.99694574,0.10486918,-0.5187299,-1.143919,0.043069918,0.38014662,0.5395809
487,0.15723507,-0.4135408,-0.5890528,-2.3533328,-1.5134797,-0.8099129,-0.35471168,0.02690298,-0.050823282,-0.3463467,-1.0922748,-0.34542117,-0.43479243
488,0.014567392,0.09699048,0.12293624,-1.414594,-0.9311411,-0.903222,-0.45922428,-0.103040695,-0.25585458,-0.5927942,0.0050598322,-1.070989,-1.2009435
489,-0.3745034,-1.428795,0.018311905,0.22440584,0.11706837,-0.32148007,-0.54154986,0.21984962,-0.1657668,-0.95746595,-1.6596715,0.15992405,-0.16383655
490,0.49381024,-1.1036986,0.69429386,0.8469129,0.29319033,0.68591267,-0.055186715,0.269727,1.5544915,-0.24812062,-1.6541629,1.0692537,0.06066974
491,-1.1991124,-1.6932065,-0.7215316,-1.2012444,-1.678239,-1.9117668,-0.02161424,-0.36161545,-1.7958801,-0.41404626,-0.822348,-0.93608445,-0.52555597
492,0.85047925,0.044975072,0.9660454,0.032391105,1.838518,1.1121395,-0.07211894,1.457596,1.3483149,0.14360735,2.1027756,0.38743877,2.3548515
493,-0.415445,0.5607946,0.9592516,-1.0305645,0.16820052,-0.394457,-0.2782248,-0.23035923,-0.007869801,-0.86335707,0.13671793,-0.2571863,-0.5015303
494,-2.2841904,-0.8652947,-0.9966801,-1.5378628,0.0034413352,-0.16020505,-0.9911292,-0.93389255,-2.2254148,-1.0498102,-2.1389291,-0.46574146,-0.9313224
495,-0.099968605,-0.35480675,-0.7588975,1.2546479,1.8555621,-0.020817408,1.9369752,0.2657893,0.57515216,-0.22929886,0.2369764,-0.7100281,0.3580538
496,1.0011846,0.24436747,0.09644048,-0.1084197,0.2477395,-0.0041139284,0.15909334,0.13322052,0.07517362,1.0088204,-0.40533888,0.29628706,-0.14781944
497,-0.18587062,-0.036949217,0.29006344,-0.9357425,-0.10620875,-0.47273296,-0.5246176,-0.5112476,-0.29766262,-0.29988047,-0.010915417,0.12783863,-0.15823057
498,0.6746565,1.5144106,0.7826132,2.5252638,1.4408233,0.8529475,-0.4711936,0.8249408,0.3810024,1.5381826,0.87433386,0.49682087,0.8492447
499,0.06681188,-0.07422694,0.6195622,-0.3336222,-0.097118594,-0.30016872,-0.82764584,0.22221224,0.14619003,0.044204928,0.3950763,-0.30531442,0.16691646
500,0.041694343,-0.3896397,-0.5000541,0.08122449,-0.49958557,1.158218,-0.23180719,0.2193246,-1.2346212,0.33241317,-0.023585446,1.1567594,1.0601366
501,1.3930182,1.6487837,-0.63592994,1.9515903,0.514763,1.2330958,2.3748772,-0.08256472,0.8443273,-0.22106433,1.5574136,1.0145626,-0.11952258
502,-0.3541582,-0.2606155,0.19291231,-0.08518829,1.1510744,0.72623134,0.007871168,-0.47449583,0.3363308,-0.15224725,-0.02744155,0.08299197,-0.2650112
503,-2.4901543,-0.56663954,-1.4321619,-1.5188985,-0.6180986,-0.6048633,-0.35500363,-0.2382346,-1.0341717,-0.7810119,-0.08583384,-0.31333575,-0.31973627
504,0.12709399,-0.22247085,0.114104345,-1.1490922,-1.9850318,-0.13946971,-0.01694329,0.07187136,0.076891735,-1.0027559,0.28324956,0.40202305,-0.91797477
505,-0.17632595,-0.9736601,-0.9382535,-0.069542654,-0.6885474,0.49583852,1.0144619,-1.5534219,0.90732574,-0.68749124,-0.40423712,0.28170276,-0.50419986
506,0.3431049,0.90322936,1.4619921,0.6762332,1.2022066,0.24816628,0.38680235,0.42067164,1.1765009,0.3147678,1.1056994,0.3837927,0.81454104
507,-1.5608052,0.76885617,-0.51567984,-0.26819494,-0.04428203,0.24816628,1.6246054,-0.014311479,-2.2540505,0.46769464,-0.8664177,-0.33594137,-0.3680545
508,-0.48175532,0.23569824,-0.22762324,-0.9215192,-0.5942369,-1.1226712,-0.6466463,-0.30648786,-0.096640326,-0.3045859,0.028747264,-0.41250885,-0.54424256
509,1.3176656,-0.4263713,0.19019474,-0.013597611,-0.6550274,-0.5835519,-0.0029304116,0.43904752,-0.6979891,0.38534942,-1.2960969,0.22373024,-0.2997149
510,-0.13664022,0.40041366,-0.6780514,0.0001515901,-0.53787786,-0.49197078,-0.94441974,0.4600485,0.7526932,0.4853401,-0.38110057,0.49682087,-0.022085255
511,2.7443423,0.16200975,-0.13318957,1.0650036,0.122749746,1.999152,1.4144123,-1.7371808,1.9496636,0.667676,0.10972525,0.4858826,-0.95534796
512,0.040187303,-0.62732416,-2.5327556,-1.09694,-0.2590371,0.8126287,-0.3015796,0.62280625,-0.40533268,0.2265408,-0.67857075,1.0072706,0.566276
513,1.2573836,-0.5133237,-0.45521516,-0.21983567,0.89541364,1.1466985,0.77799475,-0.7133821,3.3757193,0.75002116,-1.3401666,0.7046467,0.16104354
514,-0.8690679,-0.16482043,-0.16919665,-0.40521285,-0.7391114,-0.90494996,-1.5399663,0.09134978,0.058564935,-0.6974903,-1.0096442,-0.31807566,0.1701199
515,-0.10649917,-0.02221151,-0.025847696,-0.31181312,-0.7550192,-0.8922784,-0.34361815,0.1497588,-0.24783659,0.12066837,-0.1695662,-0.06248619,0.7638202
516,-0.23057985,-0.2801213,-0.097861886,-0.18977706,-0.039736953,-0.009297749,0.002908276,-0.3458647,0.052265085,-0.087547414,-0.42076325,0.19310328,0.014754063
517,-0.2607209,-1.8405837,0.22076684,0.6951976,-0.7464971,-0.03579293,-0.795533,0.2846902,-0.4717674,-0.13107276,-1.6045845,-0.12552309,0.3740709
518,1.1569134,-0.35519686,1.366879,0.9606994,1.1681185,1.9127547,1.1954613,-1.1255267,1.9668449,1.1735109,0.3840589,1.4229224,1.1882733
519,0.004520383,0.5001099,1.5367237,0.14238475,0.0062820218,0.4267207,-0.60869485,-0.2802366,0.15363531,-0.6527886,-0.2125892,-0.77565736,0.20055236
520,0.06078368,0.10132507,0.2757965,0.20733787,-0.19597414,-0.27770543,-0.22947171,0.15632161,0.02133858,0.4206402,0.2011698,0.007882948,-0.16437046
521,-1.3247002,0.5651292,0.30025417,0.048984967,-0.35959706,-0.5633926,-0.9356617,0.12665771,0.21777917,0.15595914,-0.8609089,-0.63346064,-1.1368752
522,-0.031648897,1.0072602,0.8709324,0.115834564,0.13979375,0.17904837,-0.73422676,0.15737167,-0.15585886,-0.07990109,0.5933898,0.6608939,1.9944669
523,-0.1728095,0.09699048,-0.31322497,0.26612756,0.82723737,0.52463764,0.7020918,0.6044304,0.13759933,-0.25282606,0.29041088,0.80309063,-0.06567845
524,1.0564432,0.76885617,1.2174157,0.99388707,1.145393,0.6974323,0.95899427,0.5781791,1.2452265,0.42652202,0.8192468,0.7228771,3.0515952
525,-0.18687531,-0.48428178,0.592387,-0.9357425,0.73633575,0.5649564,-0.68459785,0.43642238,0.15306258,0.08067209,-0.024687186,-0.41433188,-1.203613
526,-0.26122326,-1.9662875,1.1562716,0.268024,-0.37266415,0.15600912,-0.035627104,0.37079427,0.6438777,1.349965,1.1828215,0.25618026,0.15570451
527,-0.07585576,-1.4201257,0.6331498,-0.027820922,-0.15620466,-1.416422,-0.5298725,0.2636892,0.009311603,-0.5892651,0.17803323,-5.9239073,-0.6510232
528,-0.15271546,-0.41557807,-0.12028137,-0.86936706,-0.1437057,-0.71948373,-0.6116142,-0.030324735,-0.07544994,-0.4857454,-0.19655886,-0.76836526,-0.42411435
529,-0.19340588,0.7428486,-0.26295093,-0.025924483,-0.4601002,0.2308868,0.95607495,0.4784244,0.009884316,-0.8939424,0.758651,0.34003988,0.12367032
530,-0.4787412,-1.281418,-0.36676002,0.2395774,0.08866162,-0.5570568,-0.2259685,0.23428781,-0.3577975,-1.0204012,-1.1638879,-0.21161042,-0.14461604
531,0.2426347,0.38740987,-0.3971962,-0.40853167,-0.045418274,0.069611795,-0.28753752,0.09804385,-0.7546877,0.62062144,0.14828622,-0.15670063,0.9933986
532,-0.8856455,-0.39724267,0.9049013,-1.1633155,-1.615744,-0.64633393,-0.45513722,-0.29598734,-1.2976197,-1.4968271,0.27719,-1.1767249,-2.610448
533,-2.0782266,-1.8535875,-0.6461206,-0.5289557,-0.94079936,-2.251596,-0.47148556,-0.48762146,-0.9482647,-0.752191,-0.2872322,-1.235062,-0.5976329
534,0.1120235,0.29638287,-0.26295093,0.38702574,-0.055644725,-0.33760756,-0.011396515,0.0056394674,0.5579707,-0.76101375,-0.72594565,-0.57876956,-1.854975
535,0.20244662,0.25303668,0.76223177,0.7046798,1.1965252,0.15600912,0.22623828,-0.058151063,0.011029741,0.64414877,0.571355,0.26711848,0.9400083
536,0.09695296,-0.0053065275,-0.2670272,0.0143749025,-0.5435024,-0.3594949,-0.32259884,0.34716818,-0.17115031,-0.23518065,-0.31940305,-0.066496864,-0.53356445
537,0.22756417,-0.34253976,0.27239957,0.53400004,-0.40334347,-0.32781586,1.3443481,0.4127963,0.029356558,-0.47457,0.3785502,-0.020191783,0.12180165
538,0.31296387,0.59113693,0.24046883,0.36806133,0.5374884,-0.67686105,0.13281919,0.24636339,-0.22126271,0.46181285,0.11633572,0.17232066,0.31000254
539,-0.6249254,-0.44873792,-1.2419358,-0.24259298,-0.10620875,-0.39123148,0.4393506,0.2127618,-1.4064351,-0.7016075,-1.0812573,-0.19338009,-0.033297222
540,-0.6500429,-0.742625,-0.5679921,-1.092199,-0.31471437,-1.8253694,0.048158154,0.11274454,-0.212672,-0.44486687,-0.40974584,-0.34359813,-1.0674677
541,-0.23309161,0.3830752,0.023067567,-0.071913205,-0.23176663,-0.10894266,-0.47644845,0.34454304,0.15592615,0.100670226,-0.28618553,-0.2579155,-0.365385
542,-0.87007254,2.5113726,0.6875001,-0.4976644,0.055141628,1.2734144,0.25835112,-0.12351665,-0.017033203,-1.2262642,1.7447096,0.29628706,-0.9072967
543,0.15221153,0.17934819,1.0000143,0.69993865,0.82155603,0.57071626,0.39847973,0.26080158,0.8099645,0.19124997,2.5159287,0.13367233,0.12633982
544,-0.4397588,-0.7868381,-0.4986954,0.058467187,-1.1612359,-0.7304273,-0.23414266,-0.07180171,-0.3532158,-0.71748835,0.043069918,-1.0053598,-0.7150916
545,0.81531477,1.0939525,1.6454244,0.22203532,0.42954275,1.1870171,0.15325461,0.7461871,1.4113133,0.02891223,1.0836647,0.63537145,2.677863
546,-0.015573635,-0.18519315,0.36139825,1.3684344,-0.0908691,0.27120554,0.69625306,0.44692287,0.67251337,1.3734921,2.5159287,-0.4267285,-0.49085227
547,0.21751715,0.15767512,0.5720057,-0.030665584,0.2591022,0.2308868,-0.4533856,0.5204264,0.14447191,0.7382575,0.1185392,0.43848374,0.82521904
548,0.09695296,-0.51982564,0.4225423,-0.3473714,0.73065436,-0.578944,0.21164155,-0.06865155,0.058564935,-0.6316141,0.15159144,-0.474492,-0.50419986
549,2.6137311,-0.36841747,0.17728657,1.5675609,2.0089586,2.125868,1.0903649,-0.59787667,3.146634,-0.07225475,1.887936,1.0327929,0.42479172
550,-0.6063384,-0.34384015,0.8369635,0.17794304,0.3272784,-0.4355821,-0.6232916,0.19937366,-0.18715765,-0.6027932,-0.79480445,-0.4201656,-0.5762767
551,0.2928698,0.59113693,0.66032493,-0.6109768,0.44658676,-0.23047489,-0.44229206,0.5256766,0.5866064,1.1852745,0.49974176,0.7812142,-0.01567842
552,1.0614667,3.287269,0.98642683,0.59563434,0.2477395,0.8702269,0.41891515,-0.07180171,1.1077753,3.543877,-0.023585446,-6.179132,2.7045581
553,0.8404323,1.3583643,0.98642683,-0.33551863,2.9122937,1.6881214,1.0932841,1.2003336,0.437701,2.5086799,2.1909149,1.3864617,0.098576866
554,0.025619127,-0.121907726,0.3749858,0.89906496,0.17388189,-0.23105088,-0.27682352,0.55192786,1.1936823,0.104199335,-0.085282974,0.25982636,-0.89127964
555,0.3029168,0.21835978,-0.17938733,0.7520909,0.21933272,1.3713315,0.34009278,0.5020505,-0.06685925,0.40299484,0.32346314,1.1130065,-0.25753656
556,0.046215508,0.0003284805,0.41574857,-0.025924483,0.8783695,0.89326614,-1.0553548,0.8669428,-0.05826855,-0.628085,0.6154246,0.9234109,0.4541564
557,2.3776262,-0.18606009,0.0672272,2.302432,-0.7447927,1.8839555,-3.565993,-0.103040695,2.6140108,0.23830439,2.7858553,1.8932654,0.41678312
558,-1.264418,-0.5692403,0.15622583,-4.1217647,-1.0010217,-1.4337015,-0.21137176,-8.489001,-1.1601685,-0.03284667,-0.221954,-0.7829495,-0.3840716
559,0.02109796,-0.062090002,0.8233758,0.062734164,-0.36584654,-0.24141856,-0.23706202,0.10801932,0.6037878,-0.14518908,0.07446954,-0.28927168,0.49419913
560,1.0463963,1.2413296,0.7894069,0.39650795,-0.71184087,0.8414278,-0.49221292,0.0019642964,-0.10294017,-0.062843874,-0.15138747,0.558804,-0.34135935
561,-0.67767215,-0.76126385,-0.5734271,-2.3628151,-0.9152333,-0.37637115,-0.8393232,-0.77375996,-0.8852663,-1.4262455,-2.6071692,-0.99806756,-0.5095388
562,0.8956909,1.4537258,0.33422312,1.3068,1.3612845,0.73199123,0.53568906,0.5256766,0.6438777,1.2793833,0.8853512,0.7483996,0.6997518
563,0.37826943,0.5261177,0.12361564,0.2912554,-0.47737148,1.0660609,-0.31500858,0.34454304,0.07975531,0.5441581,0.72009003,0.30357918,0.16371304
564,-0.0889169,-0.0256792,0.8301696,-0.72239274,-0.7283168,-0.13140595,-0.68751717,0.0631822,-0.045668855,-0.6222032,0.3840589,-0.034411456,0.049724724
565,-0.22053283,-0.21553548,0.097119875,-0.021657482,0.71361035,-0.8306483,0.39264107,-0.0040734904,0.15936244,0.77354836,0.1730754,-0.49855608,0.25127319
566,0.64953893,-3.2146575,0.3749858,1.3399876,0.6227087,0.6283145,-0.11182204,0.11983239,0.92450714,0.08890664,-1.0426964,-0.11127059,-0.8512369
567,0.037173174,-0.32433438,0.38857338,0.033339325,-0.49430194,-0.8415919,-0.4230244,0.27707735,-0.22876523,0.14537193,0.10697091,-0.66627526,0.53691137
568,-0.42096937,-0.5761757,-0.472879,-0.073809646,-0.86978245,-0.5967995,-0.6116142,0.2111867,0.19601606,-1.0909829,0.03260337,-0.1787958,0.62767494
569,-0.36068875,-0.07552731,0.8029945,-0.3250882,2.4464228,0.5822358,2.0566685,0.99032366,0.37756616,0.35594043,1.7832705,1.1093605,0.11005578
570,-0.024615968,-0.121907726,-0.47219962,2.1839044,2.8157105,1.4634886,1.755976,-0.16499361,-0.34748867,0.56768525,0.8467904,-0.043162026,0.7958544
571,-0.0356677,-0.99099857,-0.4300102,0.042347427,0.44090548,-0.67570907,-0.18597345,0.072868906,-0.7764508,-0.77336556,-0.485766,0.08481501,-0.5175474
572,-0.23861748,-0.3026613,0.20582049,-0.5479201,-0.82887673,-1.3703434,-2.6113667,0.26867697,-0.41793236,-0.2939987,-0.6807743,-0.47631505,-0.04984822
573,-0.5505774,-2.6814995,-1.2011731,-1.2913253,-0.07780199,-0.38783318,0.36928624,-0.16158095,-1.4751607,-0.615145,-1.8524762,0.08080433,-0.08994435
574,-0.9037301,-0.4582741,-1.6971196,-0.7460983,-0.8385351,-1.1226712,-0.8772747,-0.31961346,-1.4064351,-0.5810306,-1.2905883,-0.273229,-0.25193056
575,-0.35114408,-1.485145,-0.047587834,0.08928435,0.077298924,0.1732886,-0.61453354,0.5860545,0.15478073,-0.9721704,-1.406271,0.981748,-0.27301973
576,0.03466146,-0.370238,0.5991808,-0.095618725,0.4806749,-1.1226712,-0.4431679,0.23770048,-0.09835847,0.39711303,-0.26129168,-0.79753375,-1.2756898
577,-0.8680632,-0.68020654,-0.20724186,0.7283853,-0.5215724,-1.0823524,-0.6495657,0.013514846,-0.26444528,-2.0085437,-0.41525453,0.02793632,-0.3520374
578,0.16728207,0.4827715,-0.34610692,-1.9693034,-0.09995928,-1.0996319,-0.7634202,0.027690515,-0.49295777,1.6499368,-0.27241376,-0.2152565,-1.2436558
579,-0.0180854,-0.06772501,-0.16783789,0.16134915,-1.0498813,0.5879957,-1.8873688,0.33036736,-0.60234606,0.25006798,0.3510067,0.12710941,0.32601961
580,0.20244662,0.4394253,0.19766794,0.28129914,0.8840509,0.10993053,0.042319465,0.2615891,-0.05998669,-0.0057903817,-0.021932848,0.5515119,-0.6243281
581,-0.17984241,-1.4027872,-1.5612439,0.7283853,1.4465048,0.7607903,3.0609238,1.0559518,-1.7214273,0.063614875,-1.0261703,0.56974226,-0.3680545
582,-0.92281944,-0.9129755,-0.3091487,-0.8172149,-0.309033,-1.5258586,-0.7167106,0.080009244,-0.60234606,0.2677134,-0.6598412,-0.8959777,0.3046635
